id,dansk_navn,slaegtsnavn,planteaar,driftsorganisation,fredet_beskyttet_trae,bydelsnavn,wkb_geometry
5535,Spidsløn,Løn,1989.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.572592395732926 55.66903586207048)
5536,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.544780757625906 55.68932892594481)
5537,Park-Lind,Lind,1922.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.545045934922708 55.68891060401226)
5538,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.544829857671266 55.689441927569916)
5539,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.544883374509995 55.689467182564044)
5540,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.544954195994276 55.68948292907973)
5541,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.545021817838736 55.68948374345941)
5542,Storbladet lind,Lind,1850.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.546270524324344 55.689084730435084)
5543,Storbladet lind,Lind,1850.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.546178891180423 55.689116807151734)
5544,Park-Lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.548381298202274 55.68529613338223)
5545,Park-Lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.548584349642455 55.685279139151696)
5546,Park-Lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.549201268327014 55.68523392940043)
5547,Park-Lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.54940581874248 55.685219872597614)
5548,Kejserlind,Lind,1997.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.5496143869801 55.685207703056506)
5549,Park-Lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.549817039543376 55.68519613248567)
5550,Stilk-eg,Eg,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.546408723791135 55.68580209715598)
5551,Kinapære,Pære,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.547284789731565 55.685879797474726)
5552,Kinapære,Pære,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.547423966595932 55.68654453494978)
5553,Kinapære,Pære,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.547433318149462 55.68659538863167)
5554,Spidsløn,Løn,1972.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.54687519895803 55.687625000259374)
5555,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550001248598129 55.68774228183812)
5556,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550166578578526 55.68768059578961)
5557,Lind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550108513846947 55.68782280255991)
5558,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.569356832597695 55.70923741358416)
5559,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.569502056884048 55.70926746428643)
5560,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.569680428239597 55.70930774254665)
5561,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.569310464578928 55.70913663309391)
5562,Frynse-eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.57213017280176 55.711960100684315)
5563,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550324609447824 55.68762256930842)
5564,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550495901182337 55.68755699903862)
5565,Lind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550593398823331 55.687641513298765)
5566,Lind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550425942530895 55.68770498573945)
5567,Lind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550761010595235 55.687579760362944)
5568,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550855155137034 55.68742314567242)
5569,Kejserlind,Lind,2009.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550950673387065 55.68750874747402)
5570,Tjørn,Tjørn,1984.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.489830364508338 55.720408517551505)
5571,Tjørn,Tjørn,1984.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.48982895753191 55.720440925810706)
5572,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575474128047016 55.69993583750453)
5573,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.563472247286283 55.6713101155019)
5574,Lind,Lind,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.54476087954803 55.69062281735507)
5575,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551043180702228 55.68735413441111)
5576,Lind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551137725427449 55.687438402588654)
5577,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.569145087956644 55.709102971407475)
5578,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.57592482724059 55.699551908480046)
5579,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.57578924583752 55.69962872493117)
5580,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576468929443262 55.69940128237125)
5581,Park-Lind,Lind,1900.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.498626575541635 55.69665154345959)
5582,Krimlind,Lind,2001.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.541298727197868 55.69327180222822)
5583,Park-Lind,Lind,1981.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.541368572083906 55.69310102259063)
5584,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.563869087330039 55.67144191095514)
5585,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576399753405177 55.70874536065977)
5586,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.5766059614822 55.7087980451409)
5587,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576566448300744 55.708782602345146)
5588,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.501368532333956 55.668035164616455)
5589,Løn,Løn,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.568981516547556 55.7092112591564)
5590,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.568846623163317 55.70962020462534)
5591,Kejserlind,Lind,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.56881079763359 55.70971638133488)
5592,Park-Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.568770639939178 55.70983297008397)
5593,Kejserlind,Lind,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.56888846185371 55.70950846356281)
5594,Småbladet lind,Lind,1979.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.552691037700885 55.67104819368125)
5595,Småbladet lind,Lind,1991.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.552405539577856 55.67171888614072)
5596,Park-Lind,Lind,1987.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.5553715919348 55.67211658309925)
5597,Platan,Platan,2000.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.559273491611654 55.66985366762598)
5598,Platan,Platan,2000.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.559366078603793 55.66989866497294)
5599,"Alnus spaethii, ikke navngivet på dansk",El,2008.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.55982538529992 55.66992553349157)
5600,Platan,Platan,2000.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.559755401004267 55.670084800805476)
5601,"Alnus spaethii, ikke navngivet på dansk",El,2008.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.55990587773405 55.66995509336403)
5602,"Alnus spaethii, ikke navngivet på dansk",El,2008.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.559982545236192 55.669985146639036)
5603,Platan,Platan,2000.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.55984971125352 55.67013044866345)
5604,Platan,Platan,2000.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.559947370564535 55.670176755187775)
5605,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55926933141391 55.67455316721676)
5606,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559276970272524 55.67458071716761)
5607,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559285040074258 55.674604938584984)
5608,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559290409076079 55.67463172542012)
5609,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55935920949281 55.67459781149066)
5610,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559367429673209 55.674623686549786)
5611,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559240942661821 55.67475839569571)
5612,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559247721064734 55.67478486722307)
5613,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559303684596767 55.67468056924898)
5614,Park-Lind,Lind,1977.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.520471822404188 55.70371909787859)
5615,Park-Lind,Lind,1977.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.520515614694542 55.70381076679839)
5616,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559371524920978 55.67464771010147)
5617,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55937837441515 55.67467284233513)
5618,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559297256840633 55.674655498871445)
5619,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559253726533477 55.674814255263655)
5620,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559261002467624 55.67484219195097)
5621,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559268775170615 55.67486781188084)
5622,Park-Lind,Lind,1973.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559276310525549 55.674900167119816)
5623,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559557510090261 55.678170911386566)
5624,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55959319380225 55.67830585356609)
5625,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559633012749764 55.67843381553705)
5626,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55964764746234 55.67848508685559)
5627,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559728843362585 55.678767671129854)
5628,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.55976530923286 55.67893027618572)
5629,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559786588522957 55.678992624846856)
5630,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559809999359047 55.67906887693831)
5631,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559827200174388 55.67914359427229)
5632,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559849997656194 55.67919879368936)
5633,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559931825779891 55.67951234587652)
5634,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559948753109895 55.67955690533902)
5635,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559947396138394 55.6795975300886)
5636,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.559999333554984 55.679730011391236)
5637,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.560002632254644 55.67977228361196)
5638,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.56002299324046 55.67985193922573)
5639,Platan,Platan,1986.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553048369903182 55.684922938448985)
5640,Platan,Platan,1986.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55317103635086 55.684937470215154)
5641,Platan,Platan,1986.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553220715902151 55.68490446088971)
5642,Kejserlind,Lind,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553476546256297 55.68501767198805)
5643,Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553595162898313 55.68498580812177)
5644,Kejserlind,Lind,1999.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55404483698687 55.68488671268227)
5645,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.555641154644512 55.68338874985642)
5646,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.555791558809524 55.68326168448725)
5647,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.555564840060837 55.68345258983813)
5648,Almindelig robinie,Robinie,1976.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.476389866659263 55.71343183223949)
5649,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551294365539688 55.68725891810812)
5650,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551472494470923 55.68719436302229)
5651,Park-Lind,Lind,1895.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551650160596052 55.687129411979775)
5652,Kejserlind,Lind,2011.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.551393317729602 55.687344600643094)
5653,Park-Lind,Lind,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.552072997889342 55.68738002902188)
5654,Park-Lind,Lind,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.552168157843843 55.68745603084103)
5655,Lind,Lind,1997.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553389152770098 55.68675889406547)
5656,Spidsløn,Løn,1990.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.500617435151899 55.706658880707614)
5657,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.5010187340628 55.70666285215849)
5658,Park-Lind,Lind,1987.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55358649605438 55.686702029300456)
5659,Park-Lind,Lind,1987.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55356064367674 55.686789830644756)
5660,Stilk-eg,Eg,1970.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553829049618297 55.68574316737368)
5661,Stilk-eg,Eg,2020.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55390332465141 55.68579752256137)
5662,Stilk-eg,Eg,1970.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553941492333895 55.68582505071979)
5663,Stilk-eg,Eg,1970.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.554030770209737 55.685890561152384)
5664,Tjørn,Tjørn,1984.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.48980949394232 55.721042258247635)
5665,Almindelig robinie,Robinie,1976.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.476357333257683 55.714318626879994)
5666,Park-Lind,Lind,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.55369017245786 55.686680866640536)
5667,Park-Lind,Lind,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553671680928232 55.68675536538806)
5668,Allegheny-bærmispel,Bærmispel,2018.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.549493661261168 55.69350325594439)
5669,Bredbladet røn,Røn,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.511267398464383 55.663474157608526)
5670,Bredbladet røn,Røn,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.51115029225659 55.66347669924042)
5671,Bredbladet røn,Røn,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.511234637644847 55.66347499386118)
5672,Park-Lind,Lind,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553735639795741 55.68673301543596)
5673,Hestekastanie,Hestekastanie,1886.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.553807723665816 55.68667952357538)
5674,Småbladet lind,Lind,1974.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556522320791721 55.682634991727625)
5675,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556123048940742 55.683017017055256)
5676,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.555948546230962 55.683137458073546)
5677,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556148014792926 55.68338164322374)
5678,Storbladet lind,Lind,1932.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556209065256562 55.682961747350646)
5679,Storbladet lind,Lind,1977.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556387521913647 55.68284520735441)
